"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1204762654449045504","x1289227436803014656",2020-07-31 15:52:28,"portercann","Nothing drives a trust-fund racist crazier than a self-made black man exposing their moral bankruptcy with a grace and intelligence that they will never possess.","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x892219807","BradleyWhitford","en","x1288993909654335488","Tucker Carlson: ""Barack Obama one of the sleaziest and most dishonest figures in the history of American politics use of George Floyd's death at a funeral to attack the police."" https://t.co/UXNI84GSKP",2020-07-31 00:24:31,"Twitter Web App",724,197,"x551349832","NikkiMcR","nikki mccann ramírez",13844,1919,22927,"Washington, DC","mexicana online • misinfo research • MMFA • views are mine but you can borrow them 👀",FALSE,"x1289195588781658112","Nothing drives a trust-fund racist crazier than a self-made black man exposing their moral bankruptcy with a grace and intelligence that they will never possess.",2020-07-31 13:45:55,"Twitter for iPhone",7004,1112,"x892219807","BradleyWhitford","Bradley Whitford",344419,1463,86996,,,TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/portercann/status/1289227436803014656","Cheryl Porter","California, MO","Observer of the human experience, occasional participant.",,FALSE,46,221,0,3634,7624,2019-12-11 13:59:53,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1288913579249479680/zn6wW9vq_normal.jpg"
"x3227668315","x1289227436677197824",2020-07-31 15:52:28,"VorDesignsLTD","#Scattershot @realDonaldTrump looking for anything to distract from what should be priority 1, #COVID19.
#Vote #VoteByMail2020 #GeorgeFloyd #RussianBounty #Distraction #TrumpFailedAmerica","Twitter Web App",,,,,TRUE,FALSE,0,0,0,0,"Scattershot COVID19 Vote",,"twitter.com/i/web/status/1…","https://t.co/Z6ZCY6VnA1","https://twitter.com/i/web/status/1289227436677197824",,,,,,,,,"x25073877","realDonaldTrump","en","x1288978212186460161","“America grieves for all of the 150,000 Americans who have had their lives taken by this horrible Invisible Enemy. We mourn their loss as a nation.” 

—President @realDonaldTrump https://t.co/m3FMbRgiiW",2020-07-30 23:22:08,"TheWhiteHouse",7180,1695,"x822215673812119553","WhiteHouse","The White House",24171161,14,20378,"Washington, D.C.","Welcome to @WhiteHouse! Follow for the latest from President @realDonaldTrump and his Administration. Tweets may be archived: http://whitehouse.gov/privacy",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/VorDesignsLTD/status/1289227436677197824","Tim Andaya",,,"http://www.vordesigns.com",FALSE,25,106,0,4614,2448,2015-05-26 22:46:35,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/603333850257719297/GEfpexEP_normal.jpg"
"x1282906904172343298","x1289227437184700417",2020-07-31 15:52:28,"FranCast19","Somebody tell Jim Jordan many of the cops at the #BlackLivesMatter protests aren't wearing masks, all the protesters are. They also hand out had sanitizer and masks to those who don't have","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,"BlackLivesMatter",,,,,,,,,,,,,"x17027632","sandibachom","en",,,,,,,,,,,,,,,,"x1289226325178245121","Somebody tell Jim Jordan many of the cops at the #BlackLivesMatter protests aren't wearing masks, all the protesters are. They also hand out had sanitizer and masks to those who don't have",2020-07-31 15:48:03,"Twitter Web App",196,50,"x17027632","sandibachom","Sandi Bachom",67568,19369,191032,"United States","Ubiquitous Video Journalist 🎥 Contributor Getty, NowThis | License | Press Credentials |TY For Supporting Independent Journalism http://PayPal.me/sandibachom",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FranCast19/status/1289227437184700417","Fran Cast",,"Expo and Marketing Specialist - Dog Lover, Democrat, Resister, Hillary fan, Joe Biden 2020",,FALSE,86,546,0,4879,3854,2020-07-14 05:17:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/1282906904172343298/1595453803","","http://pbs.twimg.com/profile_images/1282907375595380737/YfBDHOqa_normal.jpg"
"x2324902504","x1289227437339860992",2020-07-31 15:52:28,"TianaNachel","The US fixing racism by painting black lives matter on the street","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x334330329","shepxart","en","x1253794371398332417","Bomboclaat https://t.co/EcC3ofVKx2",2020-04-24 21:14:07,"Twitter for iPhone",8025,1909,"x1099061043244937216","captionation1","BOMBOCLAATER",89264,3,551,"🌎","📥 Need collaboration ? Just DM me | Active notifications 😍| 👻: worldofbom30 | #BLACKLIVESMATTER",FALSE,"x1288306758553948160","The US fixing racism by painting black lives matter on the street",2020-07-29 02:54:01,"Twitter for iPhone",83474,27003,"x334330329","shepxart","SHEP",707,705,10641,"nomad","Artist. Army Vet.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TianaNachel/status/1289227437339860992","Tiana B😈","Newark, NJ","🧘🏽‍♀️♏️🦋","https://youtu.be/R1pVpDpadk4",FALSE,1014,1011,2,60024,46447,2014-02-04 23:37:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/2324902504/1577982952","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1280940700020936705/sIQEeUXN_normal.jpg"
"x564667441","x1289227437792886784",2020-07-31 15:52:28,"suzi_q2","LIVE NOW #NYC #BlackLivesMatter #TakeYourKneeOffOurNecksNYC #March via @owsspawg 
https://t.co/ALzwZpULrC","Twitter Web App",,,,,FALSE,FALSE,0,0,0,0,"NYC BlackLivesMatter TakeYourKneeOffOurNecksNYC March",,"facebook.com/mark.apolloa/v…","https://t.co/ALzwZpULrC","https://www.facebook.com/mark.apolloa/videos/10214460718151957/?notif_id=1596210312024286&notif_t=live_video_explicit&ref=notif",,,,,,,,,"x468716532","owsspawg","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/suzi_q2/status/1289227437792886784","suziq2","New York",,,FALSE,1991,2737,176,101984,36715,2012-04-27 14:40:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/564667441/1578239459","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1234258969109106688/YbKLJ6b3_normal.jpg"
"x3313914253","x1289227438422200321",2020-07-31 15:52:28,"WolfeJanise","Carlson seems more mad about the former black President than he was about his former white supremacist head writer","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x130557513","mehdirhasan","en","x1288993909654335488","Tucker Carlson: ""Barack Obama one of the sleaziest and most dishonest figures in the history of American politics use of George Floyd's death at a funeral to attack the police."" https://t.co/UXNI84GSKP",2020-07-31 00:24:31,"Twitter Web App",724,197,"x551349832","NikkiMcR","nikki mccann ramírez",13844,1918,22927,"Washington, DC","mexicana online • misinfo research • MMFA • views are mine but you can borrow them 👀",FALSE,"x1289072186637066241","Carlson seems more mad about the former black President than he was about his former white supremacist head writer",2020-07-31 05:35:33,"Twitter for iPhone",2737,368,"x130557513","mehdirhasan","Mehdi Hasan",911765,2819,191572,"Washington DC","Columnist, The Intercept. Host, Deconstructed podcast. Presenter, Al Jazeera English TV shows (UpFront & Head to Head). A Brit now based in DC.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WolfeJanise/status/1289227438422200321","Janise A Wolfe","Little Rock, AR","send me sopressata Adventurous Cook. 3 rescue dogs 2 cats a 44 yr old parrot #MPOTUS #adoptdontshop #youmightbeasocialist #listeningto70’smusic",,FALSE,1674,3164,7,13384,13315,2015-08-13 01:31:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/3313914253/1575068672","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/637985130389180416/qej3vuUp_normal.png"
"x163940884","x1289227438841458690",2020-07-31 15:52:28,"brucesosawayne","The US fixing racism by painting black lives matter on the street","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x334330329","shepxart","en","x1253794371398332417","Bomboclaat https://t.co/EcC3ofVKx2",2020-04-24 21:14:07,"Twitter for iPhone",8025,1909,"x1099061043244937216","captionation1","BOMBOCLAATER",89264,3,551,"🌎","📥 Need collaboration ? Just DM me | Active notifications 😍| 👻: worldofbom30 | #BLACKLIVESMATTER",FALSE,"x1288306758553948160","The US fixing racism by painting black lives matter on the street",2020-07-29 02:54:01,"Twitter for iPhone",83474,27004,"x334330329","shepxart","SHEP",707,705,10641,"nomad","Artist. Army Vet.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/brucesosawayne/status/1289227438841458690","bruce wayne",,"the world is mine 🌎",,FALSE,1239,200,2,52615,9539,2010-07-07 17:07:36,FALSE,,,,"https://pbs.twimg.com/profile_banners/163940884/1512327532","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1286399607493332994/NumwqLrM_normal.jpg"
"x525847900","x1289227439734796290",2020-07-31 15:52:28,"AnitaMuhammad1","Slavery resulted in; Wall Street, Banks, Insurance, Trade, Agriculture, Manufacturing, Retail, Colleges, the Garment &amp; Film Industries, etc! Slavery, Colonialism &amp; Neocolonialism enriched #Europeans at the expense of #Africa! #WealthGap #BlackTwitter #BlackLivesMatter #Blackmen","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x709424956476669952","LorayMuhammad","en",,,,,,,,,,,,,,,,"x1289169950699995138","Slavery resulted in; Wall Street, Banks, Insurance, Trade, Agriculture, Manufacturing, Retail, Colleges, the Garment &amp; Film Industries, etc! Slavery, Colonialism &amp; Neocolonialism enriched #Europeans at the expense of #Africa! #WealthGap #BlackTwitter #BlackLivesMatter #Blackmen",2020-07-31 12:04:02,"Twitter for iPhone",5,2,"x709424956476669952","LorayMuhammad","Loray Muhammad",561,23,40250,"The planet earth ","BA from Queens College (CUNY) majors political science & sociology MSW from Stony Brook (SUNY)LMSW. Thirty years of social services experience.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AnitaMuhammad1/status/1289227439734796290","Anita Muhammad","Durham, NC","Happy Homemaker & Bow-tie Manufacturer.","http://www.mosque34.org",FALSE,518,624,23,39138,39108,2012-03-15 23:30:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/525847900/1479221471","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1278713114557636611/3YNPoXLR_normal.jpg"
"x4831347854","x1289227439940546565",2020-07-31 15:52:29,"MADSENSORY","The left's reaction to Herman Cain's death today is all you'll ever need to know about the sincerity of ""black lives matter.""","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x358545917","Cernovich","en",,,,,,,,,,,,,,,,"x1288914260337205249","The left's reaction to Herman Cain's death today is all you'll ever need to know about the sincerity of ""black lives matter.""",2020-07-30 19:08:01,"Twitter Web App",22370,6639,"x358545917","Cernovich","Epstein Files Unsealed by Cernovich",665736,3130,110499,"Orange County, California","I sued in federal court to unseal the Jeffrey Epstein documents - and won.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MADSENSORY/status/1289227439940546565","How much does DNC pay Jill Biden?",,"Not a bot just because you might not like what I have to say. No offense, but I'm not here to follow back or respond to attacks. Independent.",,FALSE,414,765,20,49874,64587,2016-01-29 17:57:38,FALSE,,,,"https://pbs.twimg.com/profile_banners/4831347854/1469132179","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/699682466601295872/GoqADUZ3_normal.jpg"
"x1280975321450180608","x1289227440011636737",2020-07-31 15:52:29,"SteveSan53","The hero who shot and killed #BLM terrorist Garret Foster is an active duty U.S. Army Sergeant who served in Afghanistan.

Austin PD confirms that Foster pointed his rifle at the man, who then defended himself and drove to safety while being shot at. 

https://t.co/7J1BhSkJGm","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"BLM",,,,,,,,,,,,,"x27995424","johncardillo","en",,,,,,,,,,,,,,,,"x1289215011055902723","The hero who shot and killed #BLM terrorist Garret Foster is an active duty U.S. Army Sergeant who served in Afghanistan.

Austin PD confirms that Foster pointed his rifle at the man, who then defended himself and drove to safety while being shot at. 

https://t.co/7J1BhSkJGm",2020-07-31 15:03:05,"Twitter Web App",694,356,"x27995424","johncardillo","John Cardillo",259571,1232,104858,"Florida ","TV guy. #NYPD once upon a time. My horses call me a wannabe cowboy. Opinion is mine. RT ≠ endorsement.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SteveSan53/status/1289227440011636737","Steve",,,,FALSE,8,450,1,677,1411,2020-07-08 21:21:43,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1284138154518179840/jbVGEbeo_normal.jpg"
"x1024156448","x1289227441131536385",2020-07-31 15:52:29,"LynnieArmstrong","Nothing drives a trust-fund racist crazier than a self-made black man exposing their moral bankruptcy with a grace and intelligence that they will never possess.","Twitter for Android",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x892219807","BradleyWhitford","en","x1288993909654335488","Tucker Carlson: ""Barack Obama one of the sleaziest and most dishonest figures in the history of American politics use of George Floyd's death at a funeral to attack the police."" https://t.co/UXNI84GSKP",2020-07-31 00:24:31,"Twitter Web App",724,197,"x551349832","NikkiMcR","nikki mccann ramírez",13844,1919,22927,"Washington, DC","mexicana online • misinfo research • MMFA • views are mine but you can borrow them 👀",FALSE,"x1289195588781658112","Nothing drives a trust-fund racist crazier than a self-made black man exposing their moral bankruptcy with a grace and intelligence that they will never possess.",2020-07-31 13:45:55,"Twitter for iPhone",7006,1113,"x892219807","BradleyWhitford","Bradley Whitford",344419,1463,86996,,,TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LynnieArmstrong/status/1289227441131536385","Lynn Armstrong","New York, USA",,,FALSE,33,357,0,561,8045,2012-12-20 12:27:07,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1266131199371640833/EQeXklQZ_normal.jpg"
"x4766962676","x1289227442704355329",2020-07-31 15:52:29,"nilaypatelkarad","मैं : हर धर्म में कुछ कमियाँ है।

उदित राज जी : नहीं ग़लत ..एक Christian कभी दूसरे Christian से नफ़रत नहीं करता ..ये केवल भारत जैसे देश में होता है।
भारत “Republic of जाति” है।

मेरा उत्तर: ये America में George Floyd को रमेश अग्रवाल ने मारा था ..हम्म??

सब चुप।। https://t.co/9XWLijGywE","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1368737382","sambitswaraj","hi",,,,,,,,,,,,,,,,"x1289227221165420544","मैं : हर धर्म में कुछ कमियाँ है।

उदित राज जी : नहीं ग़लत ..एक Christian कभी दूसरे Christian से नफ़रत नहीं करता ..ये केवल भारत जैसे देश में होता है।
भारत “Republic of जाति” है।

मेरा उत्तर: ये America में George Floyd को रमेश अग्रवाल ने मारा था ..हम्म??

सब चुप।। https://t.co/9XWLijGywE",2020-07-31 15:51:36,"Twitter for iPhone",67,22,"x1368737382","sambitswaraj","Sambit Patra",4496973,530,48037,"Delhi","Surgeon by Profession,Politician by Passion...National Spokesperson of BJP",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nilaypatelkarad/status/1289227442704355329","Nilay Patel",,,,FALSE,348,180,5,42084,94392,2016-01-16 06:18:42,FALSE,,,,"https://pbs.twimg.com/profile_banners/4766962676/1571122357","","http://pbs.twimg.com/profile_images/1271340148622389248/eNy02WFW_normal.jpg"
"x702692295275999232","x1289227442750500870",2020-07-31 15:52:29,"Sandeep_S_Negi","मैं : हर धर्म में कुछ कमियाँ है।

उदित राज जी : नहीं ग़लत ..एक Christian कभी दूसरे Christian से नफ़रत नहीं करता ..ये केवल भारत जैसे देश में होता है।
भारत “Republic of जाति” है।

मेरा उत्तर: ये America में George Floyd को रमेश अग्रवाल ने मारा था ..हम्म??

सब चुप।। https://t.co/9XWLijGywE","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1368737382","sambitswaraj","hi",,,,,,,,,,,,,,,,"x1289227221165420544","मैं : हर धर्म में कुछ कमियाँ है।

उदित राज जी : नहीं ग़लत ..एक Christian कभी दूसरे Christian से नफ़रत नहीं करता ..ये केवल भारत जैसे देश में होता है।
भारत “Republic of जाति” है।

मेरा उत्तर: ये America में George Floyd को रमेश अग्रवाल ने मारा था ..हम्म??

सब चुप।। https://t.co/9XWLijGywE",2020-07-31 15:51:36,"Twitter for iPhone",67,22,"x1368737382","sambitswaraj","Sambit Patra",4496973,530,48037,"Delhi","Surgeon by Profession,Politician by Passion...National Spokesperson of BJP",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Sandeep_S_Negi/status/1289227442750500870","Sandeep Singh Negi","Uttarakhand, India","#ProudPahadi
#Uttarakhand
#Indian",,FALSE,186,598,0,18913,74176,2016-02-25 03:11:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/702692295275999232/1582730994","","http://pbs.twimg.com/profile_images/1098432991435608064/FXOV-Q3m_normal.jpg"
"x26873124","x1289227443388047361",2020-07-31 15:52:29,"gingerhwells","#WallOfVets can only stand as a supportive wall!

We have no message to spread.

We are here to learn, too!

#BlackLivesMatter","Twitter for iPad",,,,,TRUE,TRUE,0,0,0,0,"WallOfVets",,,,,,,,,,,,,"x1286499806144344066","wallofvetsnh","en","x1289031226645450753","Here is an interview with @Tazerface16 explaining what #WallofVets is and why it's important.

https://t.co/1HbvRWPged",2020-07-31 02:52:48,"Twitter Web App",24,18,"x1288203816207351814","WallOfVetsRTP","Wall of Vets Raleigh/Durham",106,33,9,"Raleigh/Durham, North Carolina","Official Raleigh/Durham, North Carolina chapter of @vetswall.

#WallofVets",FALSE,"x1289110236167639040","#WallOfVets can only stand as a supportive wall!

We have no message to spread.

We are here to learn, too!

#BlackLivesMatter",2020-07-31 08:06:45,"Twitter for Android",30,20,"x1286499806144344066","wallofvetsnh","WallOfVetsNH",231,150,529,,"Fulfilling our oaths to the Constitution, the residents of New Hampshire, and the United States of America. #BlackLivesMatter #WallOfVets #WallOfMoms",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gingerhwells/status/1289227443388047361","Helen’s Ghost - wear a mask","Denver","retired desk jockey, spiritual seeker","http://wefollow.com/gingerhwells",FALSE,87,245,2,7664,3434,2009-03-26 22:34:10,FALSE,,,,"https://pbs.twimg.com/profile_banners/26873124/1594136668","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1280528915006537728/UlpHE6sK_normal.jpg"
